profile_id,person_id,annual_income_k,income_bracket,spending_score,preferred_segment,loyalty_tier,loyalty_discount,preferred_category,num_purchases_yr
384,5132,24,15k-30k,23,Budget,Bronze,0.05,Casa,22
385,5209,37,30k-50k,66,Enthusiast,Silver,0.1,Alimentari,24
386,676,7,<15k,75,Value_Seeker,Silver,0.1,Abbigliamento,29
387,6821,25,15k-30k,43,Moderate,Silver,0.1,Abbigliamento,47
388,4949,6,<15k,41,Moderate,Gold,0.15,Casa,20
389,3250,24,15k-30k,53,Moderate,Gold,0.15,Abbigliamento,27
390,73,20,15k-30k,40,Moderate,Platinum,0.25,Alimentari,24
391,1922,46,30k-50k,40,Moderate,Gold,0.15,Sport,36
392,5660,49,30k-50k,19,Budget,Bronze,0.05,Casa,33
393,1862,19,15k-30k,54,Moderate,Bronze,0.05,Casa,15
394,3541,28,15k-30k,54,Moderate,Bronze,0.05,Elettronica,11
395,179,18,15k-30k,71,Value_Seeker,Bronze,0.05,Abbigliamento,19
396,4224,13,<15k,56,Moderate,Bronze,0.05,Abbigliamento,21
397,5962,12,<15k,53,Moderate,Bronze,0.05,Abbigliamento,23
398,5338,6,<15k,28,Budget,Bronze,0.05,Alimentari,25
399,5680,5,<15k,82,Value_Seeker,Bronze,0.05,Abbigliamento,44
400,2574,28,15k-30k,67,Value_Seeker,Bronze,0.05,Viaggi,32
401,2316,26,15k-30k,50,Moderate,Platinum,0.25,Sport,22
402,3985,22,15k-30k,23,Budget,Bronze,0.05,Abbigliamento,27
403,4239,6,<15k,35,Moderate,Silver,0.1,Abbigliamento,13
404,4927,10,<15k,49,Moderate,Bronze,0.05,Viaggi,20
405,3692,12,<15k,79,Value_Seeker,Bronze,0.05,Elettronica,14
406,1656,18,15k-30k,55,Moderate,Bronze,0.05,Alimentari,22
407,3977,14,<15k,30,Moderate,Silver,0.1,Elettronica,50
408,5927,40,30k-50k,53,Moderate,Gold,0.15,Abbigliamento,28
409,3960,16,15k-30k,33,Moderate,Bronze,0.05,Casa,29
410,6696,106,>50k,44,Moderate,Platinum,0.25,Casa,5
411,6924,13,<15k,79,Value_Seeker,Silver,0.1,Abbigliamento,33
412,1606,57,>50k,70,Enthusiast,Gold,0.15,Abbigliamento,1
413,3317,20,15k-30k,71,Value_Seeker,Gold,0.15,Abbigliamento,26
414,2432,16,15k-30k,49,Moderate,Bronze,0.05,Elettronica,26
415,4817,11,<15k,77,Value_Seeker,Gold,0.15,Abbigliamento,34
416,6931,42,30k-50k,33,Moderate,Silver,0.1,Elettronica,50
417,2892,29,15k-30k,44,Moderate,Gold,0.15,Alimentari,43
418,1009,40,30k-50k,38,Moderate,Gold,0.15,Viaggi,46
419,1512,27,15k-30k,50,Moderate,Bronze,0.05,Abbigliamento,33
420,6514,10,<15k,34,Moderate,Gold,0.15,Casa,23
421,1452,29,15k-30k,45,Moderate,Gold,0.15,Alimentari,23
422,6978,13,<15k,89,Value_Seeker,Bronze,0.05,Alimentari,10
423,3786,20,15k-30k,28,Budget,Silver,0.1,Alimentari,27
424,5747,118,>50k,28,Budget,Silver,0.1,Casa,9
425,1650,49,30k-50k,20,Budget,Platinum,0.25,Alimentari,20
426,4103,17,15k-30k,100,Value_Seeker,Gold,0.15,Viaggi,48
427,4371,7,<15k,69,Value_Seeker,Platinum,0.25,Alimentari,32
428,1175,24,15k-30k,44,Moderate,Silver,0.1,Elettronica,16
429,500,21,15k-30k,51,Moderate,Silver,0.1,Elettronica,21
430,1558,22,15k-30k,54,Moderate,Gold,0.15,Viaggi,43
431,1430,14,<15k,47,Moderate,Bronze,0.05,Casa,44
432,6601,17,15k-30k,39,Moderate,Gold,0.15,Casa,35
433,1487,23,15k-30k,46,Moderate,Bronze,0.05,Alimentari,33
434,80,29,15k-30k,35,Moderate,Bronze,0.05,Elettronica,48
435,2215,34,30k-50k,37,Moderate,Platinum,0.25,Elettronica,33
436,6519,19,15k-30k,57,Moderate,Gold,0.15,Sport,22
437,5627,30,30k-50k,25,Budget,Gold,0.15,Sport,6
438,4012,54,>50k,100,Premium,Bronze,0.05,Elettronica,30
439,1419,12,<15k,75,Value_Seeker,Gold,0.15,Elettronica,14
440,1758,49,30k-50k,19,Budget,Platinum,0.25,Alimentari,50
441,6198,89,>50k,5,Budget,Gold,0.15,Casa,35
442,3881,46,30k-50k,31,Moderate,Gold,0.15,Alimentari,22
443,6906,40,30k-50k,58,Moderate,Gold,0.15,Elettronica,34
444,1383,9,<15k,69,Value_Seeker,Gold,0.15,Elettronica,28
445,2925,28,15k-30k,47,Moderate,Bronze,0.05,Alimentari,27
446,1426,15,15k-30k,37,Moderate,Bronze,0.05,Elettronica,11
447,534,45,30k-50k,26,Budget,Gold,0.15,Casa,21
448,2572,30,30k-50k,36,Moderate,Platinum,0.25,Abbigliamento,17
449,7394,21,15k-30k,29,Budget,Bronze,0.05,Abbigliamento,10
450,858,46,30k-50k,37,Moderate,Gold,0.15,Viaggi,30
451,7010,29,15k-30k,76,Value_Seeker,Bronze,0.05,Alimentari,47
452,3944,11,<15k,44,Moderate,Gold,0.15,Casa,31
453,1566,102,>50k,67,Enthusiast,Gold,0.15,Lusso,12
454,4003,17,15k-30k,65,Value_Seeker,Bronze,0.05,Abbigliamento,33
455,491,47,30k-50k,23,Budget,Gold,0.15,Abbigliamento,40
456,5507,43,30k-50k,28,Budget,Gold,0.15,Alimentari,30
457,1670,87,>50k,76,Premium,Silver,0.1,Lusso,24
458,1617,26,15k-30k,31,Moderate,Gold,0.15,Lusso,40
459,1615,16,15k-30k,48,Moderate,Bronze,0.05,Casa,35
460,877,12,<15k,100,Value_Seeker,Silver,0.1,Elettronica,4
461,6946,13,<15k,79,Value_Seeker,Silver,0.1,Alimentari,38
462,7386,29,15k-30k,51,Moderate,Silver,0.1,Alimentari,12
463,2462,98,>50k,71,Premium,Silver,0.1,Viaggi,47
464,3213,34,30k-50k,43,Moderate,Silver,0.1,Casa,29
465,7005,35,30k-50k,65,Enthusiast,Platinum,0.25,Abbigliamento,2
466,5112,115,>50k,14,Budget,Platinum,0.25,Alimentari,46
467,401,5,<15k,57,Moderate,Bronze,0.05,Elettronica,46
468,1702,28,15k-30k,8,Budget,Bronze,0.05,Casa,19
469,157,33,30k-50k,48,Moderate,Gold,0.15,Abbigliamento,15
470,4671,76,>50k,50,Moderate,Gold,0.15,Elettronica,15
471,1699,52,>50k,82,Premium,Platinum,0.25,Lusso,46
472,4275,7,<15k,74,Value_Seeker,Silver,0.1,Abbigliamento,43
473,5752,12,<15k,49,Moderate,Silver,0.1,Lusso,15
474,5427,50,>50k,46,Moderate,Gold,0.15,Abbigliamento,33
475,6793,22,15k-30k,57,Moderate,Silver,0.1,Casa,41
476,965,26,15k-30k,38,Moderate,Bronze,0.05,Abbigliamento,28
477,6916,20,15k-30k,49,Moderate,Gold,0.15,Casa,24
478,5097,23,15k-30k,76,Value_Seeker,Bronze,0.05,Sport,21
479,2726,15,15k-30k,33,Moderate,Gold,0.15,Abbigliamento,40
480,1429,14,<15k,51,Moderate,Silver,0.1,Viaggi,41
481,7365,23,15k-30k,43,Moderate,Gold,0.15,Sport,42
482,5933,22,15k-30k,100,Value_Seeker,Bronze,0.05,Casa,34
483,5957,8,<15k,72,Value_Seeker,Silver,0.1,Alimentari,36
484,5876,13,<15k,82,Value_Seeker,Bronze,0.05,Abbigliamento,17
485,473,21,15k-30k,65,Value_Seeker,Silver,0.1,Abbigliamento,20
486,4943,38,30k-50k,61,Enthusiast,Silver,0.1,Elettronica,26
487,2024,6,<15k,69,Value_Seeker,Gold,0.15,Alimentari,7
488,1562,16,15k-30k,57,Moderate,Bronze,0.05,Abbigliamento,2
489,1436,44,30k-50k,15,Budget,Platinum,0.25,Casa,29
490,469,48,30k-50k,52,Moderate,Silver,0.1,Sport,10
491,6406,32,30k-50k,42,Moderate,Silver,0.1,Abbigliamento,25
492,7478,11,<15k,70,Value_Seeker,Platinum,0.25,Elettronica,20
493,6022,28,15k-30k,48,Moderate,Gold,0.15,Elettronica,27
494,4174,17,15k-30k,65,Value_Seeker,Platinum,0.25,Casa,17
495,7242,5,<15k,78,Value_Seeker,Bronze,0.05,Alimentari,29
496,761,110,>50k,1,Budget,Gold,0.15,Alimentari,46
497,6590,20,15k-30k,41,Moderate,Gold,0.15,Abbigliamento,36
498,6009,10,<15k,22,Budget,Bronze,0.05,Casa,23
499,6061,9,<15k,64,Value_Seeker,Silver,0.1,Elettronica,14
500,1315,42,30k-50k,38,Moderate,Silver,0.1,Sport,41
501,4712,71,>50k,82,Premium,Gold,0.15,Lusso,50
502,5434,29,15k-30k,54,Moderate,Bronze,0.05,Alimentari,15
503,17,12,<15k,50,Moderate,Silver,0.1,Elettronica,15
504,1941,24,15k-30k,68,Value_Seeker,Silver,0.1,Alimentari,1
505,3018,9,<15k,53,Moderate,Silver,0.1,Lusso,4
506,1373,13,<15k,50,Moderate,Platinum,0.25,Casa,47
507,7217,17,15k-30k,57,Moderate,Bronze,0.05,Alimentari,46
508,6462,51,>50k,87,Premium,Silver,0.1,Abbigliamento,20
509,5670,7,<15k,77,Value_Seeker,Silver,0.1,Elettronica,5
510,4990,31,30k-50k,56,Moderate,Gold,0.15,Abbigliamento,16
511,6664,8,<15k,100,Value_Seeker,Gold,0.15,Sport,19
512,4233,7,<15k,45,Moderate,Silver,0.1,Alimentari,49
513,5850,74,>50k,39,Moderate,Silver,0.1,Alimentari,2
514,6977,102,>50k,57,Moderate,Bronze,0.05,Elettronica,39
515,543,27,15k-30k,80,Value_Seeker,Bronze,0.05,Sport,29
516,7292,112,>50k,36,Moderate,Gold,0.15,Casa,20
517,7403,5,<15k,95,Value_Seeker,Gold,0.15,Abbigliamento,23
518,6249,65,>50k,26,Budget,Gold,0.15,Casa,17
519,7339,22,15k-30k,47,Moderate,Silver,0.1,Abbigliamento,11
520,1056,9,<15k,63,Value_Seeker,Gold,0.15,Sport,28
521,2470,11,<15k,42,Moderate,Bronze,0.05,Alimentari,25
522,7097,6,<15k,47,Moderate,Bronze,0.05,Sport,7
523,4906,20,15k-30k,65,Value_Seeker,Bronze,0.05,Sport,6
524,1582,15,15k-30k,78,Value_Seeker,Bronze,0.05,Abbigliamento,2
525,6325,12,<15k,17,Budget,Bronze,0.05,Elettronica,29
526,1649,33,30k-50k,48,Moderate,Bronze,0.05,Elettronica,48
527,1786,44,30k-50k,42,Moderate,Gold,0.15,Abbigliamento,46
528,2807,20,15k-30k,52,Moderate,Gold,0.15,Casa,24
529,2283,29,15k-30k,43,Moderate,Silver,0.1,Abbigliamento,10
530,1784,20,15k-30k,24,Budget,Silver,0.1,Alimentari,19
531,2354,27,15k-30k,80,Value_Seeker,Bronze,0.05,Sport,14
532,425,11,<15k,83,Value_Seeker,Gold,0.15,Alimentari,9
533,4918,41,30k-50k,42,Moderate,Gold,0.15,Sport,17
534,3689,24,15k-30k,40,Moderate,Bronze,0.05,Casa,24
535,1061,18,15k-30k,37,Moderate,Silver,0.1,Abbigliamento,26
536,3809,96,>50k,3,Budget,Gold,0.15,Alimentari,4
537,6247,26,15k-30k,57,Moderate,Silver,0.1,Viaggi,7
538,447,68,>50k,70,Enthusiast,Bronze,0.05,Abbigliamento,42
539,4423,19,15k-30k,52,Moderate,Platinum,0.25,Sport,9
540,592,16,15k-30k,48,Moderate,Bronze,0.05,Alimentari,15
541,2707,120,>50k,57,Moderate,Gold,0.15,Sport,34
542,131,16,15k-30k,32,Moderate,Bronze,0.05,Casa,28
543,5861,5,<15k,50,Moderate,Silver,0.1,Elettronica,36
544,3404,11,<15k,56,Moderate,Bronze,0.05,Viaggi,24
545,1374,21,15k-30k,63,Value_Seeker,Gold,0.15,Viaggi,30
546,5036,43,30k-50k,72,Enthusiast,Gold,0.15,Abbigliamento,22
547,5277,27,15k-30k,45,Moderate,Silver,0.1,Elettronica,49
548,6107,18,15k-30k,29,Budget,Gold,0.15,Alimentari,12
549,6137,95,>50k,55,Moderate,Bronze,0.05,Viaggi,38
550,5968,39,30k-50k,85,Enthusiast,Platinum,0.25,Lusso,16
551,2864,26,15k-30k,30,Moderate,Silver,0.1,Abbigliamento,13
552,1297,6,<15k,77,Value_Seeker,Platinum,0.25,Sport,24
553,2576,73,>50k,81,Premium,Silver,0.1,Elettronica,39
554,2542,7,<15k,52,Moderate,Silver,0.1,Viaggi,48
555,93,21,15k-30k,35,Moderate,Silver,0.1,Abbigliamento,45
556,2954,8,<15k,71,Value_Seeker,Platinum,0.25,Abbigliamento,13
557,3886,7,<15k,67,Value_Seeker,Bronze,0.05,Abbigliamento,14
558,5538,9,<15k,73,Value_Seeker,Silver,0.1,Casa,50
559,2605,8,<15k,100,Value_Seeker,Platinum,0.25,Elettronica,17
560,4965,21,15k-30k,53,Moderate,Bronze,0.05,Alimentari,31
561,2647,49,30k-50k,21,Budget,Bronze,0.05,Abbigliamento,44
562,5333,29,15k-30k,51,Moderate,Silver,0.1,Sport,35
563,1153,27,15k-30k,54,Moderate,Platinum,0.25,Alimentari,19
564,4054,25,15k-30k,75,Value_Seeker,Bronze,0.05,Abbigliamento,49
565,476,42,30k-50k,41,Moderate,Gold,0.15,Elettronica,46
566,4210,5,<15k,51,Moderate,Silver,0.1,Sport,31
567,2746,29,15k-30k,22,Budget,Gold,0.15,Casa,30
568,6547,48,30k-50k,55,Moderate,Gold,0.15,Abbigliamento,19
569,5805,12,<15k,100,Value_Seeker,Bronze,0.05,Sport,10
570,5704,17,15k-30k,45,Moderate,Bronze,0.05,Elettronica,1
571,2431,42,30k-50k,54,Moderate,Bronze,0.05,Casa,50
572,1393,5,<15k,49,Moderate,Bronze,0.05,Abbigliamento,42
573,994,94,>50k,29,Budget,Bronze,0.05,Casa,43
574,6080,47,30k-50k,53,Moderate,Silver,0.1,Lusso,49
575,3032,16,15k-30k,50,Moderate,Silver,0.1,Casa,17
576,927,19,15k-30k,2,Budget,Silver,0.1,Casa,11
577,3207,96,>50k,87,Premium,Gold,0.15,Lusso,43
578,351,14,<15k,68,Value_Seeker,Bronze,0.05,Elettronica,7
579,487,8,<15k,61,Value_Seeker,Gold,0.15,Sport,25
580,865,40,30k-50k,36,Moderate,Silver,0.1,Abbigliamento,39
581,3128,28,15k-30k,58,Moderate,Bronze,0.05,Alimentari,38
582,4449,48,30k-50k,54,Moderate,Gold,0.15,Alimentari,15
583,1882,49,30k-50k,53,Moderate,Silver,0.1,Abbigliamento,46
584,7407,21,15k-30k,71,Value_Seeker,Silver,0.1,Casa,5
585,1103,23,15k-30k,75,Value_Seeker,Platinum,0.25,Casa,28
586,561,9,<15k,100,Value_Seeker,Gold,0.15,Casa,8
587,6660,13,<15k,43,Moderate,Platinum,0.25,Viaggi,46
588,4002,98,>50k,43,Moderate,Silver,0.1,Elettronica,28
589,1370,81,>50k,62,Enthusiast,Platinum,0.25,Casa,18
590,334,20,15k-30k,34,Moderate,Silver,0.1,Elettronica,34
591,3176,71,>50k,42,Moderate,Bronze,0.05,Casa,37
592,6480,29,15k-30k,59,Moderate,Silver,0.1,Abbigliamento,4
593,3182,18,15k-30k,68,Value_Seeker,Silver,0.1,Abbigliamento,8
594,1244,6,<15k,85,Value_Seeker,Bronze,0.05,Abbigliamento,17
595,5888,17,15k-30k,46,Moderate,Bronze,0.05,Elettronica,17
596,2868,47,30k-50k,54,Moderate,Gold,0.15,Elettronica,19
597,4708,45,30k-50k,49,Moderate,Silver,0.1,Alimentari,50
598,6609,13,<15k,60,Enthusiast,Silver,0.1,Alimentari,47
599,3801,30,30k-50k,28,Budget,Silver,0.1,Alimentari,8
600,5941,6,<15k,41,Moderate,Gold,0.15,Lusso,43
601,1215,30,30k-50k,58,Moderate,Gold,0.15,Abbigliamento,14
602,3424,15,15k-30k,33,Moderate,Gold,0.15,Lusso,31
603,3995,21,15k-30k,14,Budget,Bronze,0.05,Abbigliamento,48
604,445,15,15k-30k,49,Moderate,Gold,0.15,Viaggi,21
605,1600,21,15k-30k,79,Value_Seeker,Bronze,0.05,Alimentari,19
606,6560,12,<15k,4,Budget,Bronze,0.05,Casa,50
607,2183,6,<15k,54,Moderate,Bronze,0.05,Sport,26
608,3891,111,>50k,68,Enthusiast,Silver,0.1,Casa,46
609,4855,28,15k-30k,13,Budget,Silver,0.1,Abbigliamento,22
610,3734,113,>50k,50,Moderate,Bronze,0.05,Sport,18
611,5075,31,30k-50k,22,Budget,Bronze,0.05,Abbigliamento,27
612,842,8,<15k,39,Moderate,Bronze,0.05,Alimentari,16
613,5661,69,>50k,46,Moderate,Silver,0.1,Casa,5
614,5296,29,15k-30k,27,Budget,Bronze,0.05,Alimentari,43
615,6103,15,15k-30k,25,Budget,Bronze,0.05,Elettronica,27
616,2629,26,15k-30k,48,Moderate,Bronze,0.05,Abbigliamento,25
617,3169,46,30k-50k,89,Enthusiast,Silver,0.1,Viaggi,43
618,3204,51,>50k,70,Enthusiast,Silver,0.1,Lusso,42
619,4379,5,<15k,80,Value_Seeker,Silver,0.1,Abbigliamento,40
620,2057,5,<15k,75,Value_Seeker,Bronze,0.05,Abbigliamento,18
621,7438,30,30k-50k,31,Moderate,Gold,0.15,Casa,10
622,378,21,15k-30k,56,Moderate,Silver,0.1,Elettronica,35
623,2406,46,30k-50k,66,Enthusiast,Bronze,0.05,Viaggi,7
624,5049,53,>50k,71,Premium,Bronze,0.05,Lusso,18
625,5825,9,<15k,63,Value_Seeker,Gold,0.15,Alimentari,34
626,6395,114,>50k,65,Enthusiast,Platinum,0.25,Abbigliamento,32
627,3095,20,15k-30k,99,Value_Seeker,Silver,0.1,Alimentari,29
628,2676,103,>50k,71,Premium,Platinum,0.25,Lusso,14
629,58,49,30k-50k,38,Moderate,Gold,0.15,Abbigliamento,13
630,2770,47,30k-50k,43,Moderate,Bronze,0.05,Abbigliamento,9
631,2771,23,15k-30k,28,Budget,Platinum,0.25,Alimentari,29
632,5598,14,<15k,100,Value_Seeker,Silver,0.1,Casa,20
633,5433,12,<15k,92,Value_Seeker,Bronze,0.05,Alimentari,36
634,3948,39,30k-50k,46,Moderate,Bronze,0.05,Abbigliamento,9
635,2860,18,15k-30k,93,Value_Seeker,Bronze,0.05,Casa,36
636,6872,31,30k-50k,57,Moderate,Silver,0.1,Elettronica,34
637,5356,101,>50k,46,Moderate,Platinum,0.25,Viaggi,26
638,2991,16,15k-30k,68,Value_Seeker,Silver,0.1,Casa,1
639,5696,18,15k-30k,57,Moderate,Platinum,0.25,Abbigliamento,9
640,6767,96,>50k,71,Premium,Bronze,0.05,Abbigliamento,46
641,4527,14,<15k,32,Moderate,Platinum,0.25,Abbigliamento,16
642,4035,62,>50k,38,Moderate,Platinum,0.25,Lusso,14
643,3309,16,15k-30k,79,Value_Seeker,Platinum,0.25,Sport,39
644,2031,7,<15k,93,Value_Seeker,Bronze,0.05,Sport,10
645,1261,7,<15k,88,Value_Seeker,Gold,0.15,Alimentari,19
646,4680,14,<15k,100,Value_Seeker,Gold,0.15,Elettronica,42
647,2166,27,15k-30k,61,Value_Seeker,Platinum,0.25,Abbigliamento,48
648,6742,40,30k-50k,55,Moderate,Gold,0.15,Sport,21
649,2516,6,<15k,41,Moderate,Gold,0.15,Casa,16
650,4505,29,15k-30k,38,Moderate,Bronze,0.05,Abbigliamento,12
651,1038,62,>50k,15,Budget,Platinum,0.25,Abbigliamento,24
652,323,12,<15k,53,Moderate,Silver,0.1,Abbigliamento,50
653,3578,18,15k-30k,8,Budget,Gold,0.15,Casa,28
654,2245,5,<15k,81,Value_Seeker,Silver,0.1,Sport,21
655,1918,6,<15k,67,Value_Seeker,Platinum,0.25,Elettronica,9
656,7451,35,30k-50k,4,Budget,Bronze,0.05,Casa,41
657,2417,18,15k-30k,46,Moderate,Platinum,0.25,Abbigliamento,36
658,5875,6,<15k,99,Value_Seeker,Bronze,0.05,Sport,8
659,3505,17,15k-30k,47,Moderate,Bronze,0.05,Alimentari,17
660,4246,27,15k-30k,30,Moderate,Bronze,0.05,Sport,22
661,2879,8,<15k,24,Budget,Silver,0.1,Abbigliamento,19
662,2487,47,30k-50k,9,Budget,Silver,0.1,Alimentari,25
663,2453,12,<15k,70,Value_Seeker,Silver,0.1,Alimentari,10
664,208,5,<15k,51,Moderate,Bronze,0.05,Abbigliamento,15
665,747,30,30k-50k,37,Moderate,Silver,0.1,Lusso,13
666,3622,12,<15k,51,Moderate,Silver,0.1,Viaggi,9
667,798,25,15k-30k,47,Moderate,Bronze,0.05,Sport,40
668,734,35,30k-50k,20,Budget,Platinum,0.25,Alimentari,16
669,6266,17,15k-30k,56,Moderate,Bronze,0.05,Abbigliamento,29
670,5409,6,<15k,31,Moderate,Gold,0.15,Abbigliamento,15
671,6236,47,30k-50k,29,Budget,Platinum,0.25,Casa,14
672,198,17,15k-30k,70,Value_Seeker,Bronze,0.05,Casa,13
673,3454,80,>50k,62,Enthusiast,Platinum,0.25,Lusso,43
674,548,18,15k-30k,63,Value_Seeker,Silver,0.1,Viaggi,18
675,1536,21,15k-30k,93,Value_Seeker,Bronze,0.05,Elettronica,10
676,3113,26,15k-30k,48,Moderate,Gold,0.15,Alimentari,4
677,3277,15,15k-30k,50,Moderate,Silver,0.1,Casa,38
678,5039,21,15k-30k,44,Moderate,Platinum,0.25,Abbigliamento,29
679,4829,17,15k-30k,41,Moderate,Gold,0.15,Elettronica,21
680,6843,115,>50k,34,Moderate,Silver,0.1,Elettronica,26
681,937,17,15k-30k,51,Moderate,Silver,0.1,Sport,29
682,4787,30,30k-50k,52,Moderate,Gold,0.15,Alimentari,29
683,3248,17,15k-30k,58,Moderate,Platinum,0.25,Elettronica,17
684,5663,36,30k-50k,46,Moderate,Silver,0.1,Alimentari,20
685,5905,9,<15k,78,Value_Seeker,Bronze,0.05,Sport,27
686,5787,36,30k-50k,45,Moderate,Silver,0.1,Lusso,28
687,3286,8,<15k,51,Moderate,Platinum,0.25,Abbigliamento,28
688,620,12,<15k,41,Moderate,Bronze,0.05,Abbigliamento,35
689,7057,10,<15k,29,Budget,Silver,0.1,Casa,28
690,5856,19,15k-30k,79,Value_Seeker,Gold,0.15,Alimentari,23
691,1287,116,>50k,41,Moderate,Gold,0.15,Casa,2
692,478,46,30k-50k,26,Budget,Gold,0.15,Abbigliamento,38
693,1425,23,15k-30k,41,Moderate,Silver,0.1,Alimentari,13
694,7324,46,30k-50k,39,Moderate,Gold,0.15,Alimentari,45
695,3773,29,15k-30k,82,Value_Seeker,Gold,0.15,Abbigliamento,42
696,1033,108,>50k,48,Moderate,Gold,0.15,Lusso,1
697,6425,26,15k-30k,100,Value_Seeker,Bronze,0.05,Viaggi,22
698,286,25,15k-30k,51,Moderate,Bronze,0.05,Elettronica,35
699,550,8,<15k,100,Value_Seeker,Gold,0.15,Abbigliamento,33
700,4727,27,15k-30k,67,Value_Seeker,Bronze,0.05,Viaggi,31
701,5155,13,<15k,67,Value_Seeker,Silver,0.1,Abbigliamento,45
702,1817,12,<15k,91,Value_Seeker,Silver,0.1,Elettronica,17
703,2182,7,<15k,82,Value_Seeker,Silver,0.1,Sport,49
704,4438,18,15k-30k,62,Value_Seeker,Gold,0.15,Elettronica,2
705,4981,7,<15k,100,Value_Seeker,Bronze,0.05,Elettronica,45
706,1509,117,>50k,45,Moderate,Silver,0.1,Sport,33
707,4483,45,30k-50k,25,Budget,Gold,0.15,Alimentari,20
708,5459,24,15k-30k,36,Moderate,Silver,0.1,Abbigliamento,49
709,6084,29,15k-30k,85,Value_Seeker,Platinum,0.25,Alimentari,31
710,2178,34,30k-50k,74,Enthusiast,Gold,0.15,Abbigliamento,31
711,4001,61,>50k,44,Moderate,Platinum,0.25,Elettronica,32
712,3625,84,>50k,7,Budget,Bronze,0.05,Viaggi,35
713,701,5,<15k,55,Moderate,Silver,0.1,Elettronica,49
714,4332,11,<15k,39,Moderate,Platinum,0.25,Elettronica,8
715,4526,7,<15k,50,Moderate,Platinum,0.25,Alimentari,50
716,5367,15,15k-30k,28,Budget,Silver,0.1,Casa,5
717,5094,36,30k-50k,12,Budget,Bronze,0.05,Casa,3
718,833,10,<15k,97,Value_Seeker,Silver,0.1,Alimentari,11
719,248,13,<15k,46,Moderate,Silver,0.1,Viaggi,9
720,1561,12,<15k,88,Value_Seeker,Silver,0.1,Abbigliamento,22
721,5322,19,15k-30k,45,Moderate,Silver,0.1,Lusso,34
722,100,11,<15k,37,Moderate,Gold,0.15,Elettronica,7
723,3550,28,15k-30k,60,Enthusiast,Gold,0.15,Casa,30
724,2519,24,15k-30k,42,Moderate,Bronze,0.05,Abbigliamento,12
725,6641,14,<15k,55,Moderate,Bronze,0.05,Elettronica,22
726,2208,19,15k-30k,52,Moderate,Gold,0.15,Elettronica,11
727,1782,22,15k-30k,33,Moderate,Silver,0.1,Abbigliamento,7
728,2855,18,15k-30k,17,Budget,Platinum,0.25,Alimentari,6
729,346,25,15k-30k,48,Moderate,Bronze,0.05,Alimentari,42
730,6152,21,15k-30k,69,Value_Seeker,Bronze,0.05,Abbigliamento,3
731,681,10,<15k,41,Moderate,Silver,0.1,Abbigliamento,9
732,1514,45,30k-50k,48,Moderate,Gold,0.15,Casa,45
733,3745,9,<15k,90,Value_Seeker,Gold,0.15,Casa,38
734,6289,25,15k-30k,48,Moderate,Silver,0.1,Alimentari,19
735,1872,103,>50k,56,Moderate,Bronze,0.05,Alimentari,16
736,4322,14,<15k,61,Value_Seeker,Silver,0.1,Abbigliamento,16
737,2020,62,>50k,41,Moderate,Platinum,0.25,Casa,9
738,1835,40,30k-50k,25,Budget,Silver,0.1,Sport,2
739,6200,27,15k-30k,30,Moderate,Bronze,0.05,Elettronica,6
740,5476,24,15k-30k,57,Moderate,Platinum,0.25,Sport,38
741,2944,27,15k-30k,65,Value_Seeker,Bronze,0.05,Alimentari,22
742,6416,13,<15k,76,Value_Seeker,Bronze,0.05,Casa,22
743,7214,26,15k-30k,42,Moderate,Bronze,0.05,Abbigliamento,17
744,418,16,15k-30k,71,Value_Seeker,Bronze,0.05,Alimentari,24
745,3460,7,<15k,66,Value_Seeker,Bronze,0.05,Alimentari,15
746,4634,14,<15k,61,Value_Seeker,Silver,0.1,Casa,34
747,5937,117,>50k,1,Budget,Silver,0.1,Viaggi,12
748,5469,55,>50k,38,Moderate,Gold,0.15,Abbigliamento,18
749,5508,6,<15k,29,Budget,Gold,0.15,Casa,34
750,6169,9,<15k,72,Value_Seeker,Bronze,0.05,Abbigliamento,22
751,7068,7,<15k,61,Value_Seeker,Bronze,0.05,Casa,33
752,3244,24,15k-30k,28,Budget,Bronze,0.05,Casa,7
753,2818,104,>50k,61,Enthusiast,Bronze,0.05,Abbigliamento,2
754,6062,46,30k-50k,16,Budget,Silver,0.1,Casa,37
755,1623,23,15k-30k,29,Budget,Silver,0.1,Viaggi,37
756,1511,45,30k-50k,30,Moderate,Gold,0.15,Sport,12
757,6220,20,15k-30k,60,Enthusiast,Bronze,0.05,Sport,21
758,4810,28,15k-30k,77,Value_Seeker,Bronze,0.05,Alimentari,25
759,3605,11,<15k,48,Moderate,Bronze,0.05,Abbigliamento,32
760,373,24,15k-30k,76,Value_Seeker,Gold,0.15,Abbigliamento,42
761,5406,25,15k-30k,50,Moderate,Silver,0.1,Alimentari,12
762,4165,5,<15k,64,Value_Seeker,Silver,0.1,Casa,18
763,1888,38,30k-50k,43,Moderate,Bronze,0.05,Viaggi,46
764,3889,11,<15k,56,Moderate,Silver,0.1,Viaggi,41
765,1559,7,<15k,68,Value_Seeker,Bronze,0.05,Elettronica,7
766,1978,24,15k-30k,64,Value_Seeker,Bronze,0.05,Abbigliamento,20
767,6302,36,30k-50k,27,Budget,Gold,0.15,Alimentari,13
768,7127,111,>50k,51,Moderate,Bronze,0.05,Alimentari,50
769,4919,39,30k-50k,78,Enthusiast,Bronze,0.05,Sport,38
