link_id,source_id,target_id,platform,link_type,strength,created_year
653,554,4565,facebook,friend,strong,2009
654,554,2813,facebook,friend,weak,2008
655,554,5669,twitter,follows,N/A,2020
656,554,4007,twitter,follows,N/A,2021
657,554,1219,twitter,follows,N/A,2021
658,5388,6799,facebook,friend,medium,2016
659,5388,5244,facebook,friend,medium,2011
660,5388,6735,facebook,friend,weak,2019
661,5388,1460,facebook,friend,medium,2023
662,5388,4830,twitter,follows,N/A,2023
663,5388,650,twitter,follows,N/A,2019
664,5388,941,twitter,follows,N/A,2022
665,5388,5300,twitter,follows,N/A,2021
666,5388,6604,twitter,follows,N/A,2017
667,5388,7461,twitter,follows,N/A,2019
668,5388,2981,twitter,follows,N/A,2006
669,5388,4093,twitter,follows,N/A,2013
670,5388,4214,twitter,follows,N/A,2017
671,5388,3157,twitter,follows,N/A,2006
672,5388,2293,twitter,follows,N/A,2013
673,2821,2481,facebook,friend,strong,2012
674,2821,5321,facebook,friend,medium,2011
675,2821,6880,facebook,friend,strong,2021
676,2821,6827,facebook,friend,weak,2015
677,2821,4574,twitter,follows,N/A,2013
678,2821,7316,twitter,follows,N/A,2020
679,2821,6316,twitter,follows,N/A,2021
680,2821,5547,twitter,follows,N/A,2011
681,2821,4912,twitter,follows,N/A,2011
682,2821,3120,twitter,follows,N/A,2012
683,2821,7399,twitter,follows,N/A,2022
684,2885,6334,facebook,friend,weak,2019
685,2885,7265,facebook,friend,medium,2019
686,2885,1817,facebook,friend,weak,2017
687,2885,2335,facebook,friend,medium,2011
688,2885,4725,twitter,follows,N/A,2014
689,2885,7114,twitter,follows,N/A,2011
690,2885,2568,twitter,follows,N/A,2013
691,2885,6756,twitter,follows,N/A,2013
692,2885,5415,twitter,follows,N/A,2019
693,2885,3573,twitter,follows,N/A,2021
694,2885,1556,twitter,follows,N/A,2015
695,2885,4345,twitter,follows,N/A,2017
696,2885,2953,twitter,follows,N/A,2016
697,2885,11,twitter,follows,N/A,2020
698,2885,1851,twitter,follows,N/A,2018
699,736,3997,facebook,friend,weak,2020
700,736,4421,facebook,friend,medium,2022
701,736,4935,facebook,friend,strong,2016
702,736,1878,twitter,follows,N/A,2023
703,736,4322,twitter,follows,N/A,2015
704,736,1473,twitter,follows,N/A,2014
705,736,2574,twitter,follows,N/A,2018
706,736,3955,twitter,follows,N/A,2007
707,736,3317,twitter,follows,N/A,2021
708,736,5667,twitter,follows,N/A,2022
709,736,2075,twitter,follows,N/A,2013
710,736,4524,twitter,follows,N/A,2019
711,736,1081,twitter,follows,N/A,2012
712,2833,1397,facebook,friend,medium,2022
713,2833,6328,facebook,friend,strong,2008
714,2833,1677,facebook,friend,strong,2008
715,2833,7367,facebook,friend,weak,2020
716,2833,5442,facebook,friend,medium,2010
717,2833,4900,twitter,follows,N/A,2015
718,2833,5418,twitter,follows,N/A,2009
719,2833,2036,twitter,follows,N/A,2023
720,2833,5761,twitter,follows,N/A,2011
721,2833,3395,twitter,follows,N/A,2021
722,2833,6733,twitter,follows,N/A,2014
723,2833,4927,twitter,follows,N/A,2019
724,2833,6682,twitter,follows,N/A,2016
725,3820,948,facebook,friend,strong,2012
726,3820,4183,facebook,friend,weak,2009
727,3820,707,facebook,friend,strong,2012
728,3820,360,facebook,friend,strong,2021
729,3820,4756,twitter,follows,N/A,2018
730,3820,7226,twitter,follows,N/A,2010
731,3820,3502,twitter,follows,N/A,2022
732,3820,4280,twitter,follows,N/A,2019
733,3820,7402,twitter,follows,N/A,2008
734,3820,1088,twitter,follows,N/A,2017
735,3820,2226,twitter,follows,N/A,2015
736,3820,3041,twitter,follows,N/A,2010
737,3820,6128,twitter,follows,N/A,2023
738,3820,6365,twitter,follows,N/A,2016
739,3820,4534,twitter,follows,N/A,2011
740,7144,4186,facebook,friend,weak,2018
741,7144,1762,facebook,friend,strong,2016
742,7144,4982,facebook,friend,weak,2013
743,7144,6414,facebook,friend,strong,2020
744,7144,2569,facebook,friend,weak,2011
745,7144,5752,facebook,friend,medium,2023
746,7144,7020,facebook,friend,weak,2014
747,7144,1131,facebook,friend,medium,2017
748,7144,3252,twitter,follows,N/A,2016
749,7144,4454,twitter,follows,N/A,2021
750,7144,4890,twitter,follows,N/A,2007
751,7144,1421,twitter,follows,N/A,2014
752,7144,5064,twitter,follows,N/A,2023
753,7144,4280,twitter,follows,N/A,2015
754,7144,6020,twitter,follows,N/A,2019
755,7144,1647,twitter,follows,N/A,2008
756,7144,1841,twitter,follows,N/A,2022
757,7144,2737,twitter,follows,N/A,2023
758,7144,7291,twitter,follows,N/A,2017
759,601,7175,facebook,friend,strong,2023
760,601,999,facebook,friend,weak,2010
761,601,486,twitter,follows,N/A,2007
762,601,2545,twitter,follows,N/A,2017
763,601,5709,twitter,follows,N/A,2017
764,2029,1375,facebook,friend,weak,2016
765,2029,4568,facebook,friend,medium,2011
766,2029,5512,facebook,friend,medium,2017
767,2029,5861,facebook,friend,medium,2021
768,2029,3554,facebook,friend,medium,2021
769,2029,4103,twitter,follows,N/A,2018
770,2029,3948,twitter,follows,N/A,2009
771,2029,1695,twitter,follows,N/A,2006
772,2029,6235,twitter,follows,N/A,2007
773,2029,1753,twitter,follows,N/A,2020
774,2029,3205,twitter,follows,N/A,2016
775,2029,2583,twitter,follows,N/A,2022
776,2029,2042,twitter,follows,N/A,2009
777,2029,7128,twitter,follows,N/A,2022
778,2029,5427,twitter,follows,N/A,2007
779,4292,2567,facebook,friend,medium,2023
780,4292,4298,facebook,friend,medium,2013
781,4292,1020,twitter,follows,N/A,2018
782,4292,407,twitter,follows,N/A,2006
783,4292,5903,twitter,follows,N/A,2019
784,4292,211,twitter,follows,N/A,2015
785,4292,2995,twitter,follows,N/A,2023
786,4292,3854,twitter,follows,N/A,2011
787,2138,1365,facebook,friend,weak,2010
788,2138,2772,facebook,friend,medium,2013
789,2138,1150,facebook,friend,weak,2013
790,2138,3766,facebook,friend,medium,2016
791,2138,937,facebook,friend,strong,2015
792,2138,4581,facebook,friend,medium,2023
793,2138,6751,facebook,friend,weak,2020
794,2138,5460,twitter,follows,N/A,2018
795,2138,2453,twitter,follows,N/A,2017
796,2138,5438,twitter,follows,N/A,2017
797,2138,469,twitter,follows,N/A,2011
798,2138,5922,twitter,follows,N/A,2009
799,1793,251,facebook,friend,medium,2014
800,1793,2254,facebook,friend,weak,2016
801,1793,5049,facebook,friend,strong,2021
802,1793,5018,facebook,friend,medium,2013
803,1793,5491,facebook,friend,medium,2016
804,1793,4334,facebook,friend,weak,2013
805,1793,2915,twitter,follows,N/A,2013
806,1793,2270,twitter,follows,N/A,2019
807,1793,2335,twitter,follows,N/A,2018
808,1793,138,twitter,follows,N/A,2018
809,1793,1799,twitter,follows,N/A,2022
810,1793,2025,twitter,follows,N/A,2011
811,1793,5508,twitter,follows,N/A,2013
812,1793,2576,twitter,follows,N/A,2012
813,6122,371,facebook,friend,medium,2016
814,6122,520,facebook,friend,medium,2023
815,6122,2022,facebook,friend,weak,2008
816,6122,4250,facebook,friend,medium,2013
817,6122,4213,facebook,friend,weak,2018
818,6122,7415,facebook,friend,weak,2016
819,6122,133,twitter,follows,N/A,2012
820,6122,2718,twitter,follows,N/A,2011
821,6122,5537,twitter,follows,N/A,2006
822,4059,3786,facebook,friend,strong,2012
823,4059,7337,facebook,friend,medium,2018
824,4059,1571,twitter,follows,N/A,2013
825,4059,483,twitter,follows,N/A,2007
826,4059,2702,twitter,follows,N/A,2014
827,4059,54,twitter,follows,N/A,2022
828,4059,5351,twitter,follows,N/A,2008
829,1672,1282,facebook,friend,weak,2018
830,1672,1722,facebook,friend,weak,2022
831,1672,4176,facebook,friend,weak,2015
832,1672,3346,twitter,follows,N/A,2022
833,1672,5262,twitter,follows,N/A,2021
834,1672,2807,twitter,follows,N/A,2017
835,1672,1701,twitter,follows,N/A,2007
836,1672,2739,twitter,follows,N/A,2019
837,1672,6147,twitter,follows,N/A,2020
838,1672,670,twitter,follows,N/A,2018
839,1672,7070,twitter,follows,N/A,2017
840,1672,3399,twitter,follows,N/A,2011
841,1672,5552,twitter,follows,N/A,2013
842,1672,5723,twitter,follows,N/A,2018
843,3980,3683,facebook,friend,weak,2018
844,3980,60,facebook,friend,weak,2020
845,3980,3478,facebook,friend,weak,2011
846,3980,2540,facebook,friend,weak,2009
847,3980,890,facebook,friend,weak,2016
848,3980,7250,facebook,friend,strong,2021
849,3980,4868,twitter,follows,N/A,2023
850,3980,4719,twitter,follows,N/A,2023
851,3980,7192,twitter,follows,N/A,2023
852,3980,109,twitter,follows,N/A,2007
853,3980,2061,twitter,follows,N/A,2022
854,3980,4681,twitter,follows,N/A,2007
855,3980,5867,twitter,follows,N/A,2008
856,3980,4232,twitter,follows,N/A,2020
857,3980,6118,twitter,follows,N/A,2023
858,3980,6128,twitter,follows,N/A,2010
859,3980,6793,twitter,follows,N/A,2017
860,3980,2156,twitter,follows,N/A,2010
861,6550,4632,facebook,friend,weak,2011
862,6550,528,facebook,friend,medium,2015
863,6550,283,facebook,friend,medium,2015
864,6550,4304,facebook,friend,medium,2015
865,6550,5818,facebook,friend,medium,2018
866,6550,663,facebook,friend,strong,2009
867,6550,30,facebook,friend,weak,2010
868,6550,3841,facebook,friend,medium,2018
869,6550,3860,twitter,follows,N/A,2013
870,6550,1482,twitter,follows,N/A,2016
871,6550,5005,twitter,follows,N/A,2013
872,6550,7154,twitter,follows,N/A,2021
873,6550,360,twitter,follows,N/A,2017
874,6550,6434,twitter,follows,N/A,2020
875,6550,696,twitter,follows,N/A,2022
876,6550,7122,twitter,follows,N/A,2010
877,6550,5403,twitter,follows,N/A,2012
878,6550,1355,twitter,follows,N/A,2011
879,6550,2550,twitter,follows,N/A,2014
880,6550,4522,twitter,follows,N/A,2007
881,6733,1775,facebook,friend,medium,2016
882,6733,4735,facebook,friend,medium,2013
883,6733,6886,facebook,friend,medium,2017
884,6733,3544,twitter,follows,N/A,2021
885,6733,6647,twitter,follows,N/A,2014
886,6733,47,twitter,follows,N/A,2007
887,6733,4780,twitter,follows,N/A,2015
888,3437,4576,facebook,friend,weak,2017
889,3437,4281,facebook,friend,weak,2008
890,3437,3164,facebook,friend,medium,2019
891,3437,4087,facebook,friend,strong,2016
892,3437,1398,facebook,friend,medium,2009
893,3437,6624,facebook,friend,strong,2010
894,3437,774,twitter,follows,N/A,2023
895,3437,1193,twitter,follows,N/A,2016
896,3437,832,twitter,follows,N/A,2017
897,3437,3870,twitter,follows,N/A,2016
898,3437,1588,twitter,follows,N/A,2022
899,3437,5600,twitter,follows,N/A,2016
900,3437,1544,twitter,follows,N/A,2022
901,3437,5368,twitter,follows,N/A,2009
902,7165,1960,facebook,friend,strong,2019
903,7165,6346,facebook,friend,weak,2015
904,7165,2829,facebook,friend,medium,2015
905,7165,5687,twitter,follows,N/A,2018
906,7165,3789,twitter,follows,N/A,2021
907,7165,5376,twitter,follows,N/A,2015
908,7165,4625,twitter,follows,N/A,2016
909,7165,2965,twitter,follows,N/A,2018
910,7165,3308,twitter,follows,N/A,2014
911,6323,4801,facebook,friend,strong,2019
912,6323,5323,facebook,friend,weak,2015
913,6323,1221,facebook,friend,strong,2015
914,6323,2678,facebook,friend,weak,2009
915,6323,3749,facebook,friend,weak,2010
916,6323,4026,facebook,friend,medium,2021
917,6323,6556,facebook,friend,medium,2018
918,6323,3614,facebook,friend,medium,2013
919,6323,5804,twitter,follows,N/A,2006
920,6323,3670,twitter,follows,N/A,2013
921,6323,704,twitter,follows,N/A,2019
922,6323,1044,twitter,follows,N/A,2018
923,6323,6169,twitter,follows,N/A,2006
924,6323,7359,twitter,follows,N/A,2019
925,5076,6208,facebook,friend,weak,2010
926,5076,1876,facebook,friend,weak,2021
927,5076,3462,twitter,follows,N/A,2019
928,5076,7382,twitter,follows,N/A,2016
929,5076,2232,twitter,follows,N/A,2007
930,5076,7210,twitter,follows,N/A,2020
931,5076,5641,twitter,follows,N/A,2023
932,5076,6200,twitter,follows,N/A,2015
933,5076,5590,twitter,follows,N/A,2022
934,5076,4979,twitter,follows,N/A,2016
935,5076,3545,twitter,follows,N/A,2011
936,5076,397,twitter,follows,N/A,2012
937,5076,4219,twitter,follows,N/A,2012
938,5076,4182,twitter,follows,N/A,2015
939,251,7140,facebook,friend,weak,2016
940,251,5017,facebook,friend,strong,2017
941,251,900,facebook,friend,weak,2015
942,251,7263,facebook,friend,weak,2008
943,251,486,facebook,friend,weak,2021
944,251,4655,twitter,follows,N/A,2017
945,251,7068,twitter,follows,N/A,2009
946,251,7056,twitter,follows,N/A,2018
947,251,1994,twitter,follows,N/A,2007
948,251,3027,twitter,follows,N/A,2014
949,251,6944,twitter,follows,N/A,2022
950,251,1269,twitter,follows,N/A,2020
951,251,3636,twitter,follows,N/A,2012
952,251,144,twitter,follows,N/A,2018
953,65,6267,facebook,friend,strong,2022
954,65,2729,facebook,friend,medium,2016
955,65,3612,facebook,friend,strong,2012
956,65,6513,facebook,friend,weak,2020
957,65,7025,facebook,friend,weak,2015
958,65,4573,twitter,follows,N/A,2023
959,65,1185,twitter,follows,N/A,2013
960,65,1646,twitter,follows,N/A,2015
961,65,2187,twitter,follows,N/A,2013
962,65,6497,twitter,follows,N/A,2008
963,65,3175,twitter,follows,N/A,2013
964,65,4656,twitter,follows,N/A,2020
965,65,2619,twitter,follows,N/A,2020
966,65,5796,twitter,follows,N/A,2020
967,65,863,twitter,follows,N/A,2010
968,65,3770,twitter,follows,N/A,2019
969,65,2391,twitter,follows,N/A,2020
970,318,5490,facebook,friend,medium,2020
971,318,1160,facebook,friend,weak,2013
972,318,5465,facebook,friend,weak,2023
973,318,1635,facebook,friend,strong,2021
974,318,1033,facebook,friend,strong,2016
975,318,6953,facebook,friend,medium,2015
976,318,2329,twitter,follows,N/A,2010
977,318,2230,twitter,follows,N/A,2020
978,318,2215,twitter,follows,N/A,2014
979,318,4409,twitter,follows,N/A,2017
980,318,6909,twitter,follows,N/A,2015
981,318,6433,twitter,follows,N/A,2006
982,318,1530,twitter,follows,N/A,2013
983,318,1087,twitter,follows,N/A,2016
984,6187,7120,facebook,friend,weak,2023
985,6187,6136,facebook,friend,weak,2020
986,6187,7389,facebook,friend,weak,2018
987,6187,4328,facebook,friend,weak,2022
988,6187,6500,facebook,friend,medium,2012
989,6187,4202,facebook,friend,medium,2013
990,6187,5637,facebook,friend,strong,2008
991,6187,7300,facebook,friend,weak,2017
992,6187,4877,twitter,follows,N/A,2008
993,6187,3124,twitter,follows,N/A,2006
994,6187,2301,twitter,follows,N/A,2022
995,6187,3697,twitter,follows,N/A,2010
996,6187,2378,twitter,follows,N/A,2014
997,6187,288,twitter,follows,N/A,2018
998,6187,7309,twitter,follows,N/A,2016
999,6187,6703,twitter,follows,N/A,2016
1000,6187,3670,twitter,follows,N/A,2018
1001,6187,1010,twitter,follows,N/A,2012
1002,408,4086,facebook,friend,weak,2008
1003,408,3760,facebook,friend,weak,2016
1004,408,1642,facebook,friend,weak,2015
1005,408,2683,facebook,friend,medium,2008
1006,408,6196,facebook,friend,strong,2013
1007,408,6621,twitter,follows,N/A,2015
1008,408,20,twitter,follows,N/A,2010
1009,408,6375,twitter,follows,N/A,2006
1010,408,5713,twitter,follows,N/A,2021
1011,408,3317,twitter,follows,N/A,2009
1012,408,6890,twitter,follows,N/A,2010
1013,408,99,twitter,follows,N/A,2010
1014,2375,2593,facebook,friend,weak,2019
1015,2375,5100,facebook,friend,medium,2009
1016,2375,4560,facebook,friend,strong,2018
1017,2375,6370,facebook,friend,weak,2017
1018,2375,333,facebook,friend,strong,2016
1019,2375,4484,facebook,friend,strong,2017
1020,2375,3465,facebook,friend,weak,2019
1021,2375,3491,facebook,friend,weak,2008
1022,2375,7324,twitter,follows,N/A,2019
1023,2375,2465,twitter,follows,N/A,2008
1024,2375,2015,twitter,follows,N/A,2015
1025,2375,5653,twitter,follows,N/A,2012
1026,2375,1554,twitter,follows,N/A,2013
1027,2375,114,twitter,follows,N/A,2018
1028,2375,802,twitter,follows,N/A,2016
1029,3439,209,facebook,friend,weak,2008
1030,3439,4012,facebook,friend,medium,2022
1031,3439,218,facebook,friend,weak,2009
1032,3439,5557,facebook,friend,weak,2017
1033,3439,555,facebook,friend,strong,2022
1034,3439,602,twitter,follows,N/A,2010
1035,3439,6905,twitter,follows,N/A,2018
1036,3439,1286,twitter,follows,N/A,2013
1037,3439,2370,twitter,follows,N/A,2017
1038,3439,3017,twitter,follows,N/A,2021
1039,3439,2585,twitter,follows,N/A,2014
1040,3439,5097,twitter,follows,N/A,2022
1041,3439,4652,twitter,follows,N/A,2013
1042,3439,403,twitter,follows,N/A,2014
1043,3439,4147,twitter,follows,N/A,2010
1044,3439,2013,twitter,follows,N/A,2006
1045,733,1895,facebook,friend,strong,2012
1046,733,1592,facebook,friend,weak,2022
1047,733,1823,facebook,friend,medium,2019
1048,733,4245,facebook,friend,medium,2023
1049,733,2764,twitter,follows,N/A,2017
1050,733,3819,twitter,follows,N/A,2021
1051,733,2967,twitter,follows,N/A,2010
1052,6549,5447,facebook,friend,weak,2011
1053,6549,3264,facebook,friend,weak,2010
1054,6549,6314,facebook,friend,weak,2009
1055,6549,2487,facebook,friend,medium,2019
1056,6549,5638,facebook,friend,weak,2012
1057,6549,1946,facebook,friend,strong,2009
1058,6549,3641,twitter,follows,N/A,2007
1059,6549,488,twitter,follows,N/A,2009
1060,6549,4450,twitter,follows,N/A,2009
1061,6549,2487,twitter,follows,N/A,2015
1062,6549,7215,twitter,follows,N/A,2010
1063,6549,5075,twitter,follows,N/A,2014
1064,6549,4024,twitter,follows,N/A,2014
1065,6549,7104,twitter,follows,N/A,2012
1066,6549,3729,twitter,follows,N/A,2019
1067,6549,1595,twitter,follows,N/A,2014
1068,6549,2594,twitter,follows,N/A,2008
1069,4951,1112,facebook,friend,medium,2017
1070,4951,1961,facebook,friend,medium,2018
1071,4951,1443,twitter,follows,N/A,2014
1072,4951,4928,twitter,follows,N/A,2011
1073,4951,1857,twitter,follows,N/A,2022
1074,4951,2784,twitter,follows,N/A,2015
1075,4951,2825,twitter,follows,N/A,2011
1076,4951,2941,twitter,follows,N/A,2007
1077,4951,2173,twitter,follows,N/A,2015
1078,4951,5628,twitter,follows,N/A,2007
1079,4951,2405,twitter,follows,N/A,2020
1080,4951,5834,twitter,follows,N/A,2022
1081,4951,2764,twitter,follows,N/A,2011
1082,4951,3227,twitter,follows,N/A,2021
1083,61,344,facebook,friend,strong,2010
1084,61,7148,facebook,friend,weak,2019
1085,61,1121,facebook,friend,weak,2013
1086,61,6007,facebook,friend,strong,2021
1087,61,4217,facebook,friend,strong,2023
1088,61,1189,twitter,follows,N/A,2014
1089,61,1546,twitter,follows,N/A,2023
1090,61,6512,twitter,follows,N/A,2013
1091,61,4183,twitter,follows,N/A,2009
1092,61,6725,twitter,follows,N/A,2008
1093,61,102,twitter,follows,N/A,2020
1094,61,1602,twitter,follows,N/A,2019
1095,61,1130,twitter,follows,N/A,2007
1096,61,537,twitter,follows,N/A,2008
1097,61,2775,twitter,follows,N/A,2020
1098,1979,568,facebook,friend,strong,2011
1099,1979,1648,facebook,friend,weak,2020
1100,1979,5849,twitter,follows,N/A,2007
1101,1979,6453,twitter,follows,N/A,2023
1102,1979,3114,twitter,follows,N/A,2014
1103,1979,4636,twitter,follows,N/A,2015
1104,1979,2354,twitter,follows,N/A,2013
1105,5509,7260,facebook,friend,medium,2008
1106,5509,5620,facebook,friend,medium,2017
1107,5509,6907,facebook,friend,strong,2017
1108,5509,4107,facebook,friend,strong,2021
1109,5509,3127,facebook,friend,weak,2017
1110,5509,570,facebook,friend,weak,2010
1111,5509,3305,twitter,follows,N/A,2009
1112,5509,4051,twitter,follows,N/A,2007
1113,5509,4232,twitter,follows,N/A,2018
1114,5509,1092,twitter,follows,N/A,2022
1115,5509,1420,twitter,follows,N/A,2017
1116,2781,48,facebook,friend,medium,2023
1117,2781,5273,facebook,friend,weak,2017
1118,2781,1835,facebook,friend,weak,2011
1119,2781,3142,facebook,friend,medium,2008
1120,2781,1378,twitter,follows,N/A,2006
1121,2781,2380,twitter,follows,N/A,2018
1122,2781,3189,twitter,follows,N/A,2012
1123,2781,3444,twitter,follows,N/A,2014
1124,2943,1669,facebook,friend,medium,2021
1125,2943,3302,facebook,friend,strong,2016
1126,2943,4542,facebook,friend,medium,2009
1127,2943,2318,facebook,friend,medium,2011
1128,2943,6218,facebook,friend,medium,2008
1129,2943,4581,facebook,friend,weak,2016
1130,2943,2576,facebook,friend,weak,2023
1131,2943,6758,twitter,follows,N/A,2006
1132,2943,7063,twitter,follows,N/A,2008
1133,2943,7448,twitter,follows,N/A,2009
1134,2943,7446,twitter,follows,N/A,2011
1135,2943,6316,twitter,follows,N/A,2021
1136,2943,925,twitter,follows,N/A,2008
